seqnames	start	end	1stKD	2ndKD	Ctrl
chr7	45482328	45482771	1	1	0
chr7	45685223	45685399	0	1	0
chr7	45711267	45711432	1	0	0
chr7	45768480	45769421	1	1	1
chr7	45877111	45877261	1	0	0
chr7	45881916	45882341	1	0	0
chr7	45917649	45917875	1	1	1
chr7	45923284	45923434	1	0	0
chr7	45937192	45938015	1	1	1
chr7	45978150	45978532	1	0	0
chr7	45985967	45986155	1	0	0
chr7	45987130	45987557	1	0	0
chr7	46058076	46059155	1	1	1
chr7	46079112	46079713	1	0	1
chr7	46082377	46082579	0	1	0
chr7	46139311	46139506	1	0	0
chr7	46257653	46257830	0	1	0
chr7	46312885	46313207	1	1	0
chr7	46319574	46320400	1	1	1
chr7	46572068	46572218	1	0	0
chr7	46600320	46600535	0	1	0
chr7	46638028	46638188	0	0	1
chr7	46711046	46711265	1	0	0
chr7	46752838	46753086	1	0	0
chr7	46814354	46814973	1	0	0
chr7	46894927	46895105	0	1	0
chr7	46900313	46900748	1	0	0
chr7	46930436	46930687	0	1	0
chr7	46932773	46933424	1	1	1
chr7	46939683	46939835	1	0	0
chr7	46947837	46947987	1	0	0
chr7	46993375	46993946	1	1	0
chr7	47073064	47073233	1	0	0
chr7	47074702	47074923	0	0	1
chr7	47088877	47089096	1	0	1
chr7	47095945	47096306	1	0	0
chr7	47100923	47101286	1	0	0
chr7	47102352	47102787	1	1	1
chr7	47103689	47104439	1	1	1
chr7	47149278	47150007	1	1	0
chr7	47150654	47150881	1	0	0
chr7	47180365	47180715	1	1	1
chr7	47186133	47186813	1	1	1
chr7	47191869	47192518	1	1	1
chr7	47216521	47216945	1	0	0
chr7	47227404	47228267	1	1	1
chr7	47253600	47254913	1	1	1
chr7	47266145	47266705	1	1	1
chr7	47291202	47292062	1	1	1
chr7	47321885	47322210	1	0	0
chr7	47345009	47345172	0	1	0
chr7	47383242	47383496	1	0	0
chr7	47435873	47436125	1	0	0
chr7	47453637	47454152	1	0	0
chr7	47474971	47475715	1	1	1
chr7	47482174	47482460	1	0	0
chr7	47482508	47483191	1	1	0
chr7	47495174	47495427	1	0	1
chr7	47497267	47497737	1	1	0
chr7	47513777	47514401	1	0	0
chr7	47520407	47520676	0	1	0
chr7	47526090	47526761	1	0	1
chr7	47556357	47556931	1	0	1
chr7	47557933	47558170	1	0	0
chr7	47568385	47569016	1	1	1
chr7	47571271	47571586	1	0	0
chr7	47574590	47575057	1	1	0
chr7	47582038	47582314	1	0	0
chr7	47586270	47586751	1	0	0
chr7	47600879	47601315	1	0	1
chr7	47617186	47617537	1	0	0
chr7	47647168	47647606	1	0	1
chr7	47648459	47648963	1	1	0
chr7	47669361	47670122	1	1	1
chr7	47786616	47786792	0	1	0
chr7	47806614	47807038	1	0	0
chr7	47807214	47807598	1	0	0
chr7	47937376	47937659	1	0	0
chr7	47941413	47941769	1	0	0
chr7	47957322	47957672	1	1	0
chr7	47970197	47970612	1	1	1
chr7	47979077	47980053	1	1	1
chr7	47991632	47992485	1	1	1
chr7	48011248	48011433	1	0	0
chr7	48011698	48011858	1	0	0
chr7	48046348	48046755	1	0	0
chr7	48049828	48050444	1	1	1
chr7	48058989	48059382	1	0	0
chr7	48084911	48085311	1	0	1
chr7	48088390	48089660	1	1	1
chr7	48096382	48096553	1	0	0
chr7	48116893	48117117	1	0	0
chr7	48139193	48139386	1	0	0
chr7	48170345	48171063	1	1	0
chr7	48171189	48171566	1	1	0
chr7	48179762	48179963	1	0	0
chr7	48244872	48245174	1	0	0
chr7	48245956	48246529	1	1	1
chr7	48298846	48299180	1	0	1
chr7	48299660	48300093	1	0	0
chr7	48336898	48337359	1	1	1
chr7	48350425	48350887	1	1	1
chr7	48351990	48352303	1	0	0
chr7	48389783	48390494	1	1	0
chr7	48390768	48391272	1	1	1
chr7	48410543	48410726	0	0	1
chr7	48424812	48425122	1	0	1
chr7	48459054	48459657	1	1	1
chr7	48528480	48529007	1	0	0
chr7	48563323	48563878	1	0	1
chr7	48603049	48603403	1	0	0
chr7	48634193	48634520	1	0	0
chr7	48643449	48643904	1	1	0
chr7	48657453	48657629	0	1	0
chr7	48667335	48667750	1	0	0
chr7	48691491	48691747	1	0	0
chr7	48691750	48692309	1	1	1
chr7	48790009	48790159	0	1	0
chr7	48804783	48805059	1	0	0
chr7	48835797	48836218	1	0	0
chr7	48839164	48839409	1	0	0
chr7	48867370	48867867	1	0	0
chr7	48870351	48870722	1	0	0
chr7	48876210	48876462	1	0	0
chr7	48880807	48880957	1	0	0
chr7	48886646	48886796	1	0	0
chr7	48899863	48900352	1	1	1
chr7	48964026	48964601	1	1	0
chr7	48976070	48976611	1	0	0
chr7	49001407	49002042	1	1	1
chr7	49060796	49061189	1	0	0
chr7	49091521	49091807	1	0	0
chr7	49119785	49120726	1	1	0
chr7	49171054	49171675	1	1	0
chr7	49172682	49173162	1	0	0
chr7	49191136	49191624	1	1	0
chr7	49226937	49227244	1	0	0
chr7	49235551	49235725	1	0	0
chr7	49255220	49255457	1	0	0
chr7	49266465	49266615	1	0	0
chr7	49294257	49294729	1	1	1
chr7	49295145	49295445	1	0	1
chr7	49306268	49306474	0	1	0
chr7	49362904	49363551	1	1	0
chr7	49397666	49397937	1	0	0
chr7	49438313	49438645	1	0	0
chr7	49503686	49503879	0	0	1
chr7	49513923	49514264	1	0	0
chr7	49575524	49575868	1	0	0
chr7	49580614	49581259	1	1	0
chr7	49597235	49597673	1	0	0
chr7	49597695	49598517	1	0	1
chr7	49638130	49638861	1	1	1
chr7	49692430	49692809	1	1	0
chr7	49778732	49779259	1	0	0
chr7	49784554	49784704	1	0	0
chr7	49802643	49802819	1	0	0
chr7	49823543	49823846	1	0	0
chr7	49852626	49853152	1	1	0
chr7	49897803	49898019	0	0	1
chr7	49926880	49927085	0	0	1
chr7	49937528	49938069	1	0	0
chr7	49943602	49943817	1	0	0
chr7	49957647	49957856	0	0	1
chr7	49974892	49975214	0	0	1
chr7	49975374	49975528	0	0	1
chr7	49980452	49980945	1	1	1
chr7	49982756	49983026	1	0	0
chr7	50069650	50070160	1	1	0
chr7	50092536	50093115	1	0	0
chr7	50120577	50120740	0	0	1
chr7	50121149	50121756	1	1	0
chr7	50177551	50178183	1	1	0
chr7	50182729	50183210	1	0	1
chr7	50185317	50185484	1	0	0
chr7	50205251	50205823	1	1	1
chr7	50206657	50207159	1	0	0
chr7	50212555	50213433	1	1	1
chr7	50217788	50218273	1	1	0
chr7	50220334	50220538	1	1	0
chr7	50221037	50221315	1	0	1
chr7	50226257	50226459	1	0	0
chr7	50226742	50226969	0	1	0
chr7	50227738	50228180	1	0	0
chr7	50266844	50267404	1	1	1
chr7	50269016	50269526	1	0	0
chr7	50273357	50273671	1	0	0
chr7	50273897	50274203	1	0	0
chr7	50274410	50274712	1	1	0
chr7	50276457	50276767	1	1	0
chr7	50281652	50282340	1	1	1
chr7	50303636	50304954	1	1	1
chr7	50312620	50312921	1	0	0
chr7	50329798	50329958	1	0	0
chr7	50335697	50336499	1	1	1
chr7	50338585	50339000	1	1	0
chr7	50340216	50340558	1	0	1
chr7	50342459	50342943	1	0	0
chr7	50350540	50350722	1	0	0
chr7	50350761	50350940	0	1	0
chr7	50356235	50357125	1	1	1
chr7	50369460	50369771	1	0	0
chr7	50406720	50406878	1	0	0
chr7	50409870	50410626	1	0	1
chr7	50412896	50413221	1	0	0
chr7	50416391	50417344	1	1	1
chr7	50418107	50418549	1	1	1
chr7	50423540	50424075	1	0	0
chr7	50446592	50447135	1	1	1
chr7	50449715	50450857	1	1	1
chr7	50455622	50455915	1	0	0
chr7	50467881	50468277	1	0	1
chr7	50490260	50490433	0	0	1
chr7	50534695	50535278	1	1	0
chr7	50588944	50589431	1	0	1
chr7	50598565	50598837	1	0	0
chr7	50610484	50611159	1	1	1
chr7	50627679	50628210	1	0	1
chr7	50632783	50632969	0	0	1
chr7	50633037	50633225	1	0	0
chr7	50633288	50633604	1	0	1
chr7	50652999	50653838	1	1	1
chr7	50660042	50660534	1	1	1
chr7	50661676	50662032	1	0	0
chr7	50664532	50665144	1	1	0
chr7	50679325	50679527	0	1	0
chr7	50694999	50695477	1	1	1
chr7	50696822	50697324	1	0	0
chr7	50792509	50793939	1	1	1
chr7	50805568	50805784	1	0	0
chr7	50812239	50812389	1	0	0
chr7	50826670	50827293	1	1	1
chr7	50832793	50833105	0	0	1
chr7	51067801	51067951	0	0	1
chr7	51123722	51123984	1	0	0
chr7	51162597	51163078	1	1	0
chr7	51194462	51194642	1	0	0
chr7	51228622	51228898	1	0	0
chr7	51244603	51245319	1	0	1
chr7	51255049	51255529	1	1	0
chr7	51256371	51256831	1	0	0
chr7	51302547	51303083	1	0	0
chr7	51324317	51324888	1	1	1
chr7	51366840	51367548	1	1	1
chr7	51430508	51430781	1	0	0
chr7	51472754	51473170	1	0	0
chr7	51593553	51593989	1	0	0
chr7	51785199	51785534	1	0	0
chr7	51802547	51802831	1	0	0
chr7	51859720	51859886	1	0	0
chr7	52018322	52018822	1	0	1
chr7	52507644	52507832	1	0	0
chr7	52826519	52827142	1	1	1
chr7	53096259	53096443	1	0	0
chr7	53102345	53102625	1	0	0
chr7	53109370	53109721	1	1	0
chr7	53110372	53110996	1	1	1
chr7	53155478	53155973	1	1	1
chr7	53350079	53350588	1	0	1
chr7	53401263	53401425	0	0	1
chr7	53436531	53436698	1	0	0
chr7	53460246	53460413	0	0	1
chr7	53506838	53507026	1	0	0
chr7	53592978	53593171	0	0	1
chr7	53596354	53596615	1	0	0
chr7	53796981	53797176	1	0	0
chr7	53811575	53811773	0	0	1
chr7	53963992	53964576	1	1	1
chr7	53976164	53976335	0	0	1
chr7	53996849	53997256	1	0	0
chr7	54008924	54009088	0	0	1
chr7	54014867	54015883	1	1	1
chr7	54149784	54149934	1	0	0
chr7	54166504	54166788	1	0	0
chr7	54329468	54329641	0	1	0
chr7	54394798	54395190	1	0	0
chr7	54397606	54398601	1	0	0
chr7	54477025	54477353	1	0	0
chr7	54535168	54535318	0	0	1
chr7	54568964	54569142	1	0	0
chr7	54702207	54702371	1	0	0
chr7	54721874	54722097	1	0	0
chr7	54758602	54759770	1	1	1
chr7	54773833	54774001	1	0	0
chr7	54774265	54774475	1	0	1
chr7	54823611	54824197	1	0	0
chr7	54831897	54832057	0	0	1
chr7	54839677	54839921	1	0	0
chr7	54955998	54956220	0	0	1
chr7	55055534	55056010	1	1	0
chr7	55102279	55102446	1	0	0
chr7	55140716	55141182	1	0	0
chr7	55279859	55280405	1	1	0
chr7	55308783	55309583	1	1	1
chr7	55352382	55352619	1	0	0
chr7	55365259	55366631	1	1	1
chr7	55376061	55376304	1	0	0
chr7	55415211	55415728	1	1	1
chr7	55506148	55506453	1	1	0
chr7	55509347	55509562	1	0	0
chr7	55526591	55527162	1	1	1
chr7	55533282	55533841	1	1	1
chr7	55534188	55535007	1	1	1
chr7	55545407	55545637	0	0	1
chr7	55561916	55562267	1	0	0
chr7	55571475	55573075	1	1	1
chr7	55593126	55593383	1	0	0
chr7	55593471	55594241	1	1	0
chr7	55641184	55641675	1	0	0
chr7	55698697	55699507	1	1	1
chr7	55710325	55710660	1	0	1
chr7	55716045	55716504	1	0	0
chr7	55719094	55719305	1	0	0
chr7	55732353	55732680	1	0	0
chr7	55879046	55879243	1	0	0
chr7	55887106	55887763	1	1	1
chr7	55904445	55904905	1	0	0
chr7	55925584	55925754	1	0	0
chr7	55951700	55952501	1	1	1
chr7	55954184	55954334	0	0	1
chr7	55962034	55962430	1	0	0
chr7	55964144	55965303	1	1	1
chr7	56004709	56005149	1	1	1
chr7	56033687	56034520	1	1	1
chr7	56045894	56046045	1	0	0
chr7	56050445	56050738	1	1	0
chr7	56051159	56052208	1	1	1
chr7	56063871	56064584	1	1	1
chr7	56074215	56074711	1	1	1
chr7	56092915	56093220	1	0	0
chr7	56098938	56099108	0	1	0
chr7	56106002	56106808	1	1	1
chr7	56209295	56209497	1	0	0
chr7	56218609	56218760	1	0	0
chr7	56373444	56373654	1	1	1
chr7	56791471	56791822	1	0	0
chr7	57252105	57252303	1	0	0
chr7	57524303	57524481	1	0	0
chr7	58434467	58434690	1	1	1
chr7	59755003	59755173	0	1	1
chr7	60310759	60310968	0	1	1
chr7	60311667	60311842	1	1	1
chr7	60928463	60928619	0	0	1
chr7	63015514	63015991	1	1	0
chr7	63521047	63521250	1	0	0
chr7	63784632	63784955	1	0	0
chr7	63856399	63856810	1	0	0
chr7	64106905	64107061	0	0	1
chr7	64188118	64188270	1	0	0
chr7	64277759	64278032	1	0	0
chr7	64300606	64300761	0	0	1
chr7	64304669	64305516	1	1	1
chr7	64307165	64307918	1	1	1
chr7	64313576	64314666	1	1	1
chr7	64377606	64377762	0	1	0
chr7	64429343	64429511	0	1	0
chr7	64539623	64539962	1	0	0
chr7	64541576	64541952	1	0	1
chr7	64562516	64563374	1	1	1
chr7	64599071	64599932	1	1	1
chr7	64611717	64612161	1	1	0
chr7	64619163	64619436	1	1	0
chr7	64628219	64628610	1	1	0
chr7	64634674	64635013	1	0	0
chr7	64640320	64640977	1	1	1
chr7	64643296	64643998	1	1	1
chr7	64651430	64651969	1	1	1
chr7	64655516	64655791	1	0	0
chr7	64665694	64666619	1	1	1
chr7	64686357	64687046	1	1	1
chr7	64760320	64760623	1	0	0
chr7	64774184	64774817	1	1	1
chr7	64775256	64775660	1	0	0
chr7	64794060	64794888	1	1	1
chr7	64842418	64842579	0	1	0
chr7	64849183	64849390	0	0	1
chr7	64888129	64888566	1	1	0
chr7	64888730	64889317	1	0	0
chr7	64902962	64903817	1	1	1
chr7	64951154	64951478	1	1	0
chr7	64999194	65000013	1	1	1
chr7	65006361	65006971	1	1	1
chr7	65036605	65036793	1	0	0
chr7	65037521	65038683	1	1	1
chr7	65225725	65225996	1	0	0
chr7	65229347	65229529	1	0	0
chr7	65307637	65308088	1	1	0
chr7	65321839	65322466	1	1	1
chr7	65373568	65374374	1	1	1
chr7	65390772	65391145	1	0	0
chr7	65744474	65744754	1	0	0
chr7	65750423	65751669	1	1	1
chr7	65770462	65771374	1	1	1
chr7	65872645	65873430	1	1	1
chr7	65980652	65981155	1	0	0
chr7	65981918	65982645	1	1	1
chr7	66005100	66005368	1	0	0
chr7	66044162	66044493	0	0	1
chr7	66058068	66058567	1	1	0
chr7	66075396	66076233	1	1	1
chr7	66099591	66100339	1	1	1
chr7	66114513	66115631	1	1	1
chr7	66164079	66164235	1	0	0
chr7	66204766	66205752	1	1	1
chr7	66255035	66255398	1	1	1
chr7	66281927	66282077	1	0	0
chr7	66295972	66296673	1	1	1
chr7	66301567	66302114	1	1	1
chr7	66348946	66349273	1	1	1
chr7	66403710	66403925	0	1	0
chr7	66423830	66424119	1	0	1
chr7	66439803	66440309	1	1	0
chr7	66454693	66455261	1	0	0
chr7	66493228	66494171	1	1	1
chr7	66557599	66557831	1	1	0
chr7	66591664	66592712	1	1	1
chr7	66627467	66627637	1	0	0
chr7	66628291	66629329	1	1	1
chr7	66636095	66636266	1	0	0
chr7	66654056	66655266	1	1	1
chr7	66662557	66662744	0	0	1
chr7	66681668	66682672	1	1	1
chr7	66696750	66697176	1	0	0
chr7	66720574	66721020	1	0	0
chr7	66740308	66741327	1	1	1
chr7	66758852	66759646	1	1	1
chr7	66769145	66769339	1	0	0
chr7	66817253	66817578	1	1	0
chr7	66825550	66825895	1	0	0
chr7	66844412	66845334	1	1	1
chr7	66848379	66848773	1	0	0
chr7	66877564	66877835	1	0	0
chr7	66920764	66921537	1	1	1
chr7	66930341	66930640	1	0	0
chr7	66995396	66995822	1	1	1
chr7	66996483	66997029	1	1	1
chr7	67018000	67018294	1	0	0
chr7	67129052	67129418	1	1	0
chr7	67194433	67194675	1	1	0
chr7	67263976	67264327	1	0	0
chr7	67302102	67303119	1	1	1
chr7	67312050	67312254	1	0	0
chr7	67344783	67345107	1	0	0
chr7	67371662	67372291	1	1	1
chr7	67377929	67378670	1	1	1
chr7	67484304	67484772	1	1	0
chr7	67596383	67596544	0	1	0
chr7	67625313	67625486	1	0	0
chr7	67739019	67739284	1	0	0
chr7	67739318	67739468	1	0	0
chr7	67918138	67918620	1	1	0
chr7	67950389	67950730	1	1	0
chr7	67950862	67951017	1	0	0
chr7	68067625	68067795	0	1	0
chr7	68440851	68441195	1	0	0
chr7	68529297	68529588	1	0	1
chr7	69184306	69184820	1	1	0
chr7	69192992	69193589	1	1	1
chr7	69199103	69199497	1	0	0
chr7	69208447	69209209	1	1	1
chr7	69246805	69247118	1	0	0
chr7	69256491	69257126	1	1	1
chr7	69261465	69261806	1	0	0
chr7	69395146	69395649	1	1	0
chr7	69412700	69412951	1	0	0
chr7	69493759	69494561	1	1	1
chr7	69654231	69654899	1	1	1
chr7	69671174	69671404	1	0	0
chr7	69765922	69766132	0	1	0
chr7	70177736	70177972	1	0	0
chr7	70542709	70542859	0	1	0
chr7	70903900	70904380	1	0	0
chr7	70923186	70923773	1	1	1
chr7	70926106	70926266	1	0	0
chr7	71109265	71109534	1	0	0
chr7	71154850	71155446	1	1	0
chr7	71164451	71164760	1	0	0
chr7	71186314	71186874	1	0	0
chr7	71221565	71222037	1	1	1
chr7	71307525	71307884	1	0	0
chr7	71442442	71443295	1	1	1
chr7	71486901	71487199	1	0	0
chr7	71521448	71521917	1	0	0
chr7	71575055	71575217	1	0	0
chr7	71706193	71706366	1	0	0
chr7	71736007	71736419	1	0	1
chr7	71868839	71869250	1	0	0
chr7	71994556	71994757	0	1	0
chr7	72394091	72394509	1	0	0
chr7	72403608	72404248	1	1	1
chr7	72405185	72405888	1	1	1
chr7	72444117	72444352	1	0	0
chr7	72550536	72550844	1	0	0
chr7	72583684	72584132	1	1	0
chr7	72705821	72705999	1	0	0
chr7	72805570	72806372	1	1	1
chr7	72818855	72819170	1	0	0
chr7	72828047	72828585	1	1	1
chr7	72829195	72829675	1	1	1
chr7	72879038	72879610	1	1	1
chr7	72879803	72880228	1	1	1
chr7	72911495	72911668	1	1	0
chr7	72915197	72915347	1	0	0
chr7	72924380	72925470	1	1	1
chr7	72937540	72937696	1	0	0
chr7	73005694	73006026	1	1	1
chr7	73006097	73006305	1	1	1
chr7	73154757	73155069	1	1	1
chr7	73236142	73236327	1	1	0
chr7	73305080	73305404	1	1	0
chr7	73308638	73309016	1	1	1
chr7	73324062	73324445	1	0	1
chr7	73354208	73354390	0	1	0
chr7	73361586	73362077	1	1	0
chr7	73367977	73368163	0	1	0
chr7	73379632	73379855	1	0	0
chr7	73382837	73383390	1	1	1
chr7	73397998	73398308	0	1	0
chr7	73439647	73439806	0	1	0
chr7	73452181	73452333	0	1	0
chr7	73490457	73490749	1	0	0
chr7	73515261	73515724	1	1	0
chr7	73521478	73522947	1	1	1
chr7	73556887	73558029	1	1	1
chr7	73562555	73562718	1	0	0
chr7	73578091	73579298	1	1	1
chr7	73582069	73582369	1	0	0
chr7	73587677	73588309	1	1	1
chr7	73601546	73602100	1	0	0
chr7	73622966	73623152	1	0	0
chr7	73636014	73636775	1	1	1
chr7	73645868	73646084	1	0	0
chr7	73667533	73668162	1	1	1
chr7	73682999	73683880	1	1	1
chr7	73683913	73684066	1	0	0
chr7	73701499	73701777	1	1	0
chr7	73715618	73716001	1	0	0
chr7	73717836	73718469	1	1	1
chr7	73719342	73720110	1	1	1
chr7	73725793	73726080	0	1	1
chr7	73734655	73735241	1	1	0
chr7	73738185	73739502	1	1	1
chr7	73749960	73750529	1	1	0
chr7	73793663	73794166	1	1	0
chr7	73826786	73827118	1	0	0
chr7	73842096	73842953	1	1	1
chr7	73845794	73846089	1	1	0
chr7	73850862	73851218	1	0	0
chr7	73851522	73851838	1	0	1
chr7	73855560	73855870	0	1	0
chr7	73866216	73866366	0	1	0
chr7	73888943	73889146	0	1	0
chr7	73909186	73909800	1	1	1
chr7	73925292	73925467	0	1	0
chr7	74026932	74027317	1	1	0
chr7	74061853	74062482	1	1	1
chr7	74067790	74068361	1	1	1
chr7	74083318	74084233	1	1	1
chr7	74094011	74095246	1	1	1
chr7	74129272	74129508	1	0	0
chr7	74173829	74174856	1	1	1
chr7	74203261	74203530	1	1	0
chr7	74204675	74204906	1	0	0
chr7	74206590	74207033	1	1	1
chr7	74209918	74210152	0	0	1
chr7	74217548	74218084	1	1	0
chr7	74225258	74225670	1	1	0
chr7	74226632	74227038	1	1	1
chr7	74230350	74230768	1	1	0
chr7	74234740	74234945	1	0	0
chr7	74241762	74242124	1	0	0
chr7	74254161	74254876	1	1	1
chr7	74272447	74273087	1	1	1
chr7	74283974	74284235	1	0	0
chr7	74289187	74289726	1	1	1
chr7	74299526	74299747	0	1	0
chr7	74365375	74365567	1	0	0
chr7	74372634	74373078	1	1	1
chr7	74401337	74401539	0	1	0
chr7	74405334	74405558	1	0	0
chr7	74406079	74406560	1	1	1
chr7	74412094	74412338	1	0	0
chr7	74417542	74417833	0	0	1
chr7	74429183	74429813	1	1	1
chr7	74437199	74437488	0	0	1
chr7	74449997	74450240	1	0	1
chr7	74453500	74454001	1	1	1
chr7	74478156	74478309	1	0	0
chr7	74482739	74483158	1	1	0
chr7	74545042	74545509	1	1	0
chr7	74553794	74554120	1	1	0
chr7	74566796	74567079	1	1	0
chr7	74606479	74606641	0	0	1
chr7	74610287	74610762	1	1	1
chr7	74617267	74617806	1	1	1
chr7	74631584	74631965	1	1	1
chr7	74641958	74642398	1	1	0
chr7	74657276	74657814	1	1	1
chr7	74657901	74658780	1	1	1
chr7	74661036	74661220	1	0	0
chr7	74692218	74692668	1	1	0
chr7	74788739	74788920	1	0	0
chr7	74890303	74890597	1	1	1
chr7	74890700	74891044	1	1	1
chr7	75046451	75046702	1	0	1
chr7	75073205	75074227	1	1	1
chr7	75092542	75092788	0	1	1
chr7	75092944	75093121	1	1	1
chr7	75105837	75106181	1	0	1
chr7	75156652	75156845	1	0	1
chr7	75156899	75157275	1	1	1
chr7	75427684	75427852	1	0	0
chr7	75442557	75442733	1	1	1
chr7	75456575	75456835	1	0	0
chr7	75486050	75486590	1	1	1
chr7	75527792	75528535	1	1	1
chr7	75534980	75535462	1	0	1
chr7	75569751	75569910	0	1	0
chr7	75609453	75609709	1	0	0
chr7	75617575	75618301	1	1	1
chr7	75623893	75624673	1	1	1
chr7	75642932	75643154	0	1	1
chr7	75674756	75674977	1	0	0
chr7	75711624	75712379	1	1	0
chr7	75738721	75739842	1	1	1
chr7	75762585	75762811	0	1	0
chr7	75776594	75776918	1	1	0
chr7	75817084	75817414	0	0	1
chr7	75818521	75818671	1	0	0
chr7	75842811	75843638	1	1	1
chr7	75847714	75848104	1	0	0
chr7	75850254	75850636	1	1	0
chr7	75856481	75856974	1	1	0
chr7	75861563	75862018	1	1	0
chr7	75866576	75866986	0	1	1
chr7	75876377	75876806	1	1	0
chr7	75878570	75879323	1	1	1
chr7	75905797	75906572	1	1	1
chr7	75914584	75915592	1	1	1
chr7	75924886	75925332	1	0	0
chr7	75950189	75950565	0	0	1
chr7	75951485	75951941	1	1	1
chr7	75956595	75956860	1	0	0
chr7	75967471	75967648	0	1	0
chr7	75971829	75972258	1	1	0
chr7	75994354	75995029	1	1	1
chr7	75997337	75997647	1	0	0
chr7	76020167	76020412	0	1	0
chr7	76047527	76048379	1	1	1
chr7	76053876	76054559	1	1	1
chr7	76069243	76069455	1	0	0
chr7	76074252	76074506	0	1	0
chr7	76133894	76134053	1	0	0
chr7	76155955	76156450	1	1	1
chr7	76166304	76167146	1	1	1
chr7	76177985	76178739	1	1	1
chr7	76201704	76202133	1	1	1
chr7	76260348	76260605	0	1	0
chr7	76263032	76263219	1	0	0
chr7	76291412	76292369	1	1	1
chr7	76294642	76295175	1	1	1
chr7	76302313	76303004	1	1	1
chr7	76303455	76303903	1	1	0
chr7	76314245	76314603	1	1	1
chr7	76317792	76319134	1	1	1
chr7	76324480	76324709	1	0	0
chr7	76327765	76327970	1	0	0
chr7	76358180	76359777	1	1	1
chr7	76364261	76365222	1	1	1
chr7	76379677	76380568	1	1	1
chr7	76392813	76394014	1	1	1
chr7	76397349	76397821	0	1	1
chr7	76403037	76403438	1	1	0
chr7	76403990	76404496	1	1	0
chr7	76419842	76420000	0	1	0
chr7	76428939	76429244	1	0	0
chr7	76445580	76445968	1	1	0
chr7	76472006	76472175	1	0	0
chr7	76481059	76481214	1	0	0
chr7	76927814	76928048	1	0	0
chr7	77122191	77122849	1	1	1
chr7	77157438	77157986	1	1	1
chr7	77189120	77189529	1	1	0
chr7	77192980	77193384	1	1	1
chr7	77199491	77199879	0	0	1
chr7	77222029	77222348	1	0	0
chr7	77222454	77222818	1	0	0
chr7	77238462	77239260	1	1	1
chr7	77257656	77258520	1	1	1
chr7	77306609	77306982	1	0	0
chr7	77316661	77317167	1	1	0
chr7	77327077	77327627	1	1	1
chr7	77330612	77330762	1	0	0
chr7	77331961	77332170	1	0	0
chr7	77336269	77336604	1	1	1
chr7	77351416	77352087	1	1	1
chr7	77390761	77391173	1	1	1
chr7	77399839	77400238	1	0	0
chr7	77409976	77410638	1	1	1
chr7	77415683	77416782	1	1	1
chr7	77428816	77429428	1	1	1
chr7	77463502	77463983	1	1	1
chr7	77473302	77473728	1	0	0
chr7	77480079	77480513	1	1	1
chr7	77481796	77482292	1	1	1
chr7	77500600	77501356	1	1	1
chr7	77521762	77522399	1	1	1
chr7	77531034	77531391	1	0	0
chr7	77536411	77537986	1	1	1
chr7	77560964	77561178	1	0	0
chr7	77561419	77561629	0	1	0
chr7	77570366	77570668	1	1	0
chr7	77638291	77638450	1	0	0
chr7	77657825	77658269	1	1	1
chr7	77661863	77662236	1	1	0
chr7	77695997	77696781	1	1	1
chr7	77696809	77697019	0	0	1
chr7	77722858	77723259	1	0	0
chr7	77742846	77743056	1	0	0
chr7	77752006	77752595	1	1	1
chr7	77798139	77799070	1	1	1
chr7	77824207	77824575	1	1	0
chr7	77825196	77825410	1	0	0
chr7	77834418	77834955	1	1	0
chr7	77906024	77906659	1	1	1
chr7	77935752	77935954	1	0	0
chr7	77989804	77990647	1	1	1
chr7	78019142	78020595	1	1	1
chr7	78040234	78040539	1	1	0
chr7	78060585	78060819	1	0	0
chr7	78091492	78091815	0	0	1
chr7	78130838	78131023	0	0	1
chr7	78141696	78141936	1	0	0
chr7	78225085	78225307	0	1	0
chr7	78264097	78264473	1	0	0
chr7	78296670	78297162	1	0	0
chr7	78383712	78383874	0	0	1
chr7	78680177	78680805	1	1	0
chr7	78691677	78691930	1	0	0
chr7	78769609	78770236	1	0	1
chr7	78799350	78799633	0	1	0
chr7	78833488	78833690	0	0	1
chr7	78853322	78853542	0	0	1
chr7	78951190	78951625	1	0	0
chr7	78973603	78973810	0	0	1
chr7	79091666	79092007	1	0	0
chr7	79112943	79113462	1	1	1
chr7	79124902	79125151	0	0	1
chr7	79125338	79125494	1	0	0
chr7	79176304	79176478	0	0	1
chr7	79189445	79189637	0	1	0
chr7	79240050	79240269	1	0	0
chr7	79258495	79259164	1	0	0
chr7	79285867	79286240	1	0	0
chr7	79304772	79304987	1	0	0
chr7	79393997	79394232	0	0	1
chr7	79502241	79502437	1	0	0
chr7	79504847	79505043	0	0	1
chr7	79548726	79549060	1	0	0
chr7	79578827	79579037	0	0	1
chr7	79720469	79720650	1	0	0
chr7	79724154	79724361	1	0	0
chr7	79778590	79779766	1	1	1
chr7	79890978	79891431	1	0	0
chr7	79935924	79936331	1	0	0
chr7	79988751	79988976	1	0	0
chr7	80019078	80019774	1	1	1
chr7	80078066	80078374	1	0	0
chr7	80088627	80089031	1	0	0
chr7	80090178	80090456	1	0	0
chr7	80098751	80099167	1	0	1
chr7	80106631	80106815	1	0	0
chr7	80106993	80107172	0	0	1
chr7	80107220	80107713	1	1	1
chr7	80124825	80125431	1	1	1
chr7	80128869	80129177	1	0	1
